App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Five Nights at Freddy's,"I love this game! The characthers designs are great,easy,and simple! This is what started to get me into drawing so thats a thing- I really enjoy the gameplay! it sounds simple but when you start doing more nights it somewhat gets harder! more characthers start to move after the 1st night,making you have check the camras while keeping an eye on the doors and camras! this game has surely developed throughout the years and it's still a really great game!",POSITIVE,0,0.999815404,26-Jun-19
Five Nights at Freddy's,"This may happen in the PC version of the game too but sometimes Bonnie just comes to the door sits there for an in game hour and a half. I need to emphasize this. Meanwhile I am watching Freddy to slow his progress I am also checking on Foxy and Chica, %89 of the time Chica comes to the door too, and obviously checking the lights. Update: Got six days now the custom night is left. But question, does the game have controller support. I can buy it on Xbox but this is way easier and way more light",NEGATIVE,1,0.997387946,6-Jan-24
Five Nights at Freddy's,"Overall decent game. It's fun, scary and relatively like the pc version. But I have a few complaints. Occasionally every thing stops working. I've now encountered this glitch 4 times and is getting really annoying getting forcefully jumpscared by Bonnie at 5AM. Another thing I've run into is a Foxy glitch. He jumpscares me even though I just checked Pirate's Cove. I've encountered this one twice now. Despite these two annoying glitches, this is still an entertaining horror game, just like on pc.",POSITIVE,0,0.991607428,23-Apr-22
Five Nights at Freddy's,I found I bug or a glich in the game I looked to the right side where chica goes to the door and the light button were not there so please fix that.Also I would recommend this to other people it's fun and creepy though a free roam would be nice to be added and an AI for golden freddy since he has his own in the second one.and springtrap being in the game may add difficulty :) but the series are good so keep at it.,POSITIVE,0,0.996489823,6-Jul-20
Five Nights at Freddy's,"This is one of the BEST games I've ever played, the mechanics are fun and the story is super crazy. My one problem is that randomly the door and lights will not work, forcing me to die. I don't know if this is part of the game or if it is a bug but if you could tell me that would be great! Also the power goes down quickly but for me it adds more of a challenge. Thanks for making an amazing gameðð½â¤ðð½â¤ðð½",POSITIVE,0,0.997478664,5-Oct-23
Five Nights at Freddy's,"Very good game but the jumpscares are very predictable, but the first night is beatable by doing nothing, and it should take some skill to beat. The later nights are difficult and good because they all have a different set difficulty",POSITIVE,0,0.812010467,1-Jan-24
Five Nights at Freddy's,"This game is extremely Good! I've got to night 6 in a couple of days! I would recommend this game if you like horror genre games and jumps cares, well I don't think anyone  likes  jumpscares. I don't think there is a downside to this game and everything is great! I wouldn't recommend this on low storage phones tho, but after all I would say it's worth it!!!",POSITIVE,0,0.999703109,4-Nov-20
Five Nights at Freddy's,"Love this but only issue is sometimes I can't put the tablet away when I need to see the gang (I bought the unlimited pack but only use unlimited power to make it more fun but it's only annoying when I can't close the doors and they can jumpscare me, but I always close the doors just in case of me getting stuck on the tablet) so that's my only issue other than that it's perfect!",POSITIVE,0,0.98581475,17-Dec-21
Five Nights at Freddy's,"This is an amazing port over the original, it captures the feel the original PC version has, the new additions you added to it make it so much better too like the vibration when getting jumpscared and the Shop. My only nitpick is that it's a little bit slow when looking across around the office.",NEGATIVE,1,0.921824932,13-Feb-20
Five Nights at Freddy's,"Great game, i wish i could put more stars for this masterpeice.",POSITIVE,0,0.999220252,17-Apr-24
Five Nights at Freddy's,"It's fun overrall. However, the lag makes it very annoying and I died to animatronic because of it. There is also a bug which doesn't allow you to lower the monitor when you pressed the button. Please fix those issues. I expect the game to run smoothly when I bought the game with my money.",NEGATIVE,1,0.987956583,4-Nov-22
Five Nights at Freddy's,i love the game. but i experienced a bug. i started a new game since i was so used to the old version and i had to get used to the newer version. and noone was at the doors. at 5 am. and somehow i got jumpscared. both doors were functioning and cassidy (Golden Freddy) wasnt in my office. that jeeds a fix. also. i know its supposed to be more like the PC version but when i try to look side to side. it randomly picks up tye camrea even tho my fingers arent any where near the camrea switch.,NEGATIVE,1,0.988878727,20-Aug-19
Five Nights at Freddy's,"i would actually give this a 4.5 star rating. i was originally gonna pull up a 5 star, but let me say why i lowered it a little bit. You removed the original FNAF menu music. that, to me, is serious. It was frightening, haunting, mysterious, and amazingly done with cellos, ragtime piano, etc. Now we got something that relates to Sister Location's music. I don't like that. PLEASE bring it back. I want a nostalgic dopamine kick going!",POSITIVE,0,0.995412409,20-Aug-19
Five Nights at Freddy's,"Five Nights at Freddy's is probably the best horror/strategy game ever! I love how you need to conserve the building power to stay alive, oh and HOLY CRAPANTS when I was jumpscared by Foxy! He is reallyyy crazy and creepy. Playing it gives me dem chills! Also, I have 1 question, I myself, is on Night 5 and power goes out a little quick. And A hour passing by is sooooo long. But otherwise, It is so amazing!",POSITIVE,0,0.999519229,19-Sep-20
Five Nights at Freddy's,"I would have given it 5 stars, however, the sounds are broken. The only sounds that work are the footsteps, door sounds, and camera sounds. That's it. No background music/music box, no door light sounds, no phone guy sounds, no ambience. It originally worked when I first got the game, but one day they just stopped. Already reinstalled the game and still nothing.",NEGATIVE,1,0.999682426,3-Feb-22
Five Nights at Freddy's,Really great. You can play with no wifi,POSITIVE,0,0.998739779,13-Mar-24
Five Nights at Freddy's,"It's a great game to play and I've always loved fnaf, the only I have to say that's not to good about the mobile version is sometimes when you pull down the camera the screen gets stuck for a few seconds and that when the power reaches 0 the lights are still on but then they go out, but it doesnt make the game bad.",POSITIVE,0,0.967709601,27-Jun-20
Five Nights at Freddy's,"I love this game! The game is very fun tho it can get very repetitive sometimes, I usually play it during a trip and other long wait moments. My only complaints would be that the game won't save when you beat the night and you will have to lose to save the night progress.",POSITIVE,0,0.99761802,21-Sep-23
Five Nights at Freddy's,Very fun game!!!. I've been a fan for years but my complaint is that when I reach night 4. About 3 to 4am when I get to about 25-30% power. When Foxy comes down the hall and hits the door. LITERALLY 20% of power just goes away. Making this impossible to beat. I've tried for hours but it's impossible for me. Please fix this bug!!. Thank you,NEGATIVE,1,0.995587468,7-Jul-20
Five Nights at Freddy's,"I love the way this game was built. You are presented with a basic strategy to be aware of your surroundings and power, only to be instantly changed when it gets difficult through the nights... not to mention the spooky ambience and sounds that gets under your skin. 10/10",POSITIVE,0,0.998992503,18-Feb-22
Five Nights at Freddy's,Game is amazing and really useful when or if trying to remember patterns. things that people think are glitches that are not: if screen goes black it means the robots are moving. If you can't close the door after seeing and robot right at it it means they are inside but will only jump scare you after pulling up cams and flipping them down. Hope these help. highly recommend this game 5 out of 5,POSITIVE,0,0.998994768,16-Feb-22
Five Nights at Freddy's,"Well I love the game a lot and I used to play it all the time. But since the new update, I can't play it. Idk if it's just my phone (Samsung Galaxy J7), but I can't pull it up without it closing and my phone saying  Five Nights at Freddy's had stopped working.  Again, I love this game and played it all the time after buying it. I'm just sad that it won't work anymore.",POSITIVE,0,0.879940867,1-Dec-19
Five Nights at Freddy's,Great game! Very fun and challenging too! Creates stressful situations in the later nights and every animatronic has a different mechanic to keep track of. Many people have entirely different strategies they use on this game. Totally recommend to any survival horror fans or to any point and click fans aswell.,POSITIVE,0,0.999763548,23-Jun-23
Five Nights at Freddy's,"Honestly a really good game. I already knew how the animatronics worked after years of watching gameplays but they were still tricky to deal with. Foxy is fast as hell, Bonnie is aggresive, Freddy isnt too much once you learn how he works. Chica i'm not sure. I am absolutely terrified of Bonnie. To me he is terrifying to deal with and i wouldnt be surprised if i get nightmares from him like Scott did haha. 9/10 would play again",NEGATIVE,1,0.931967437,24-Feb-22
Five Nights at Freddy's,"I find im enjoying myself while playing, but i wont lie the rabbit movements seem to be random, its not even near my room on the camera and yet when i go off it they're the rabbit is. It was scary the first couple times but now it just seems like something U put in to make it seem like U cranked up the difficulty but the rabbits approach is random and has no statistics, just something U put in to give people an automatic GAMEOVER. Still a GREAT game i just wish winning wasn't based on luck.ð®âð¨",NEGATIVE,1,0.996688783,10-Apr-22
Five Nights at Freddy's,"The game is amazing, and rather fun! A tip for Freddy is when he's at your right hallway corner, cam stall him. Trear him like Foxy, basically, and DON'T waste time checking the left hallway when Foxy leaves pirate cove, just close the door then checm the hallway. Clickteam and Scott did an amazing job!",POSITIVE,0,0.999170899,15-Feb-24
Five Nights at Freddy's,"Absolutely horrifying. And the lore to the entire franchise, not even to the game is awesome and extremely interesting. I have 0 complaints. Literally none. I would 100%, recommend this along with the other FNAF games. 100% five stars, best horror game I've ever played or heard of, along with every single one of the other games. (MINOR SPOILERS FOR THE GAME MECHANICS AHEAD) However, once it hits custom night and night 6, it gets less scary and more extremely intense. It gets crazy real quick.",POSITIVE,0,0.999116719,30-Jul-23
Five Nights at Freddy's,This game gives me a good scare. Every. Single. Time.,POSITIVE,0,0.999778092,15-Mar-24
Five Nights at Freddy's,"This is embarrassing but I'm still gonna say it. This game is very fun and very popular still. The jump scares, phone guy, animatronics, etc. Are all amazing I recommend this game 8/10 if you love scary stuff and horror games. This is the game for you there's a whole series as well! But if that's not your gig then it's not for you. Also I can't beat night 2 ik it should be one of the easiest nights but, honestly it's hard for me same with fnaf 2 and fnaf sl night4 is hard LOL.",POSITIVE,0,0.996859431,25-Jun-21
Five Nights at Freddy's,This is a great game! So classic! I have a couple complaints though... Every time I tap on something it is a little bit delayed and on some of the cams some of the animatronics and posters have like layers of the original. PLZ fix. But other than that great game! Love the Freddy blackout jumpscare,POSITIVE,0,0.949746907,16-Jul-20
Five Nights at Freddy's,"The game is great, especially with the new update. The new update took some getting used to but I definitely enjoyed playing this game. It takes a lot of skill and strategizing to finish the entire game and get 3 stars, but with enough practice and hard work, it's beatable. Not really any huge reward/payout besides bragging rights and getting fired, but I'd say it's still worth it. Anyways, I 100% recommend",POSITIVE,0,0.99978143,6-Sep-19
Five Nights at Freddy's,I've been a huge fan of FNAF for a while and always wanted to play one of the games but I'm terrible at it but it's also super fun even if I'm bad at it I get excited when I can play the game the horror of it not that bad it makes you jump almost every single time it's the best no bugs that I've seen it worked just fine would recommend it if you can handle a little horror,POSITIVE,0,0.999675632,28-Nov-22
Mini Metro,"Great little game! Fun to figure out and very challenging, without being too much for ppl who aren't big gamers. I like that it has online daily challenges, as well as different play modes (sandbox = yes!), to keep things fresh. I also like that the city maps are all REAL places and that various elements in the game are tailored to each. The list of (mostly locked at start) maps IS long (34 total), but am hoping more are added eventually; many are quite easy to unlock w/ basic game achievements.",POSITIVE,0,0.999648452,4-Apr-24
Mini Metro,"I like how there are different game modes for those who just wants to relax, or want a few practice rounds. The system to  level up  is also nice, not too easy, but also doesn't get you stuck on one level too long. Would be nice if the buttons on the score menu had some explanation though! The tutorial only teaches the in-game buttons.",POSITIVE,0,0.984417021,18-Feb-24
Mini Metro,"One of the best mobile games I've ever played. It's minimalistic and simplistic in design, but it's also pretty challenging when it comes to the achievements. Which imo, is really fun. Also, small but 10/10 feature imo, this game has a dark mode. More app companies should keep that in mind as most people prefer it, in my experience.",POSITIVE,0,0.999379039,16-Feb-24
Mini Metro,"I am addicted to this game!!! Two strong suggestions though: 1. Allow the player to have options in color-blind mode. Cyan/green are too close in hue, and the navy is rough in dark-mode. 2. I'd love to see data mid-game for where all my locomotives and carriages are. The trains get visually obscured by the stop. Too often, I have more or fewer trains on the line than I think. A quick count of trains per line would better help my judgement.",NEGATIVE,1,0.997954488,19-Feb-24
Mini Metro,"I played it on PC and on mobile, Mini Metro is one of the best time wasting managerial free-2-play games out there! The only issue I have on mobile is that it can be finicky to pick up particular train or line if map unzooms a lot - but you can always pause and zoom in to correct stuff, so not a huge deal. Would definitely love more variety like those alt maps. Nevertheless mega enjoyable! Superb work guys! ð©ð",POSITIVE,0,0.992798924,14-Apr-24
Mini Metro,"Awesome game but the controls are really bad. I love these  min max  type of games and mini metro really encourages complex thinking to solve very simple problems. It scratches a weird itch, I can't tell why. My only gripe is the controls are really bad. Want to move a line to a new station? Here's a train to pick up. New station in the middle of existing lines? It's not connected even though it appears that way. Want to connect the end of line to another spot? Here's a whole different line...",NEGATIVE,1,0.997365177,10-Nov-23
Mini Metro,"An engaging, yet peaceful game; worth twice the price. Also, the controls actually feel quite good contrary to what everyone else says, but I have a bigger phone, so if you have a smaller phone touch screen, this game might be a bad purchase. P.S.: there's a pause button and a speed up button you'll see if you click the top right corner; no one seems to know this!",NEGATIVE,1,0.97019738,15-Nov-23
Mini Metro,"This is a great game, it keeps you entertained in a relaxed way and it has the necessary degree of variability to never be boring. One star less only for the minimalistic background music: it is too relaxing and it does not cope well with the natural relaxing mood of the game, meaning too much relaxation and eyes become heavy...",POSITIVE,0,0.974076807,16-Apr-24
Mini Metro,"Everyone once in a while thinks that I could have designed better metro system for their city and this game let's you do that to test your skills and it's a great game. However, it forgets the fact that passengers can dropped by yellow line at box station to get picked up by green line to reach star station. Why would I have to connect the yellow line to the star station? That station is too far and messes up the line",NEGATIVE,1,0.999198854,20-Apr-24
Mini Metro,"This is indeed a great game to kill time. The learning is pretty easy. The colors are great and the UI is uncluttered and minimalistic. And to add on to that, there are a few modes which cater different audiences. As far as advertisments are concerned, I can't speak about it as I am on game pass. Will recommend this game to others as well. Looking forward to the other games from the developer. Good day.",POSITIVE,0,0.999712408,29-Jan-24
Mini Metro,This game is a great way and forces me to stay awake even though I should be asleep since 3 hours. With all the random colours and new ways to design different subways its a fresh experience every time. Try it out! It has a great replay value. It's so simple and you get the hang of it very easily but it's fun to play over and over again. Get this game! 7/5 stars! ããã!!!,POSITIVE,0,0.999580801,23-Nov-23
Mini Metro,The deceptively simple job of organizing a metro network does not sound very fun. However this game takes the annoying and repetitive idea and spins it around to force you to strategies and make difficult decisions about how to better connect stations all while keeping you on your toes. But it does give you room to breath with the pause button and the simple rules of the game.,POSITIVE,0,0.794252694,8-Nov-23
Mini Metro,"Pretty balanced game. Sometimes relaxing, sometimes challenging. Always entertaining. I think it is better to add removal of lines or rerouting of lines. Thankfully there are no  fixed no. moves  per level. That would had destroyed the game. Really high re-playability. You can even design your own levels. Worth my spent. Thank you developers. Can't wait to get Motorway on Android!",POSITIVE,0,0.980069637,20-Feb-24
Mini Metro,"I find this game enjoyable yet frustrating. The controls work poorly. Multiple times I have lost because I am struggling to rearrange lines, trying multiple ways for several minutes and it is doing everything but what I am trying to get it to do, screwing the lines up further and with no way to undo it. I'm doing what the guide says and it isn't working.",NEGATIVE,1,0.997686863,6-Nov-23
Mini Metro,"Absolutely fantastic as far as mobile games goes, it really utilizes the medium in a natural way. Of course there is some clunkiness when it comes to selecting the right things or seeing what you're doing, but that's inherent to using a touchscreen with fat fingers. -1 star because i think the tutorial was lacking. Either I missed it or it didn't explain how to redraw lines, especially removing a node in the middle of a line took me a while to figure out. Highly recommend otherwise.",POSITIVE,0,0.84518975,20-Jun-23
Mini Metro,"A very fun and challenging logic/puzzle/strategy game. The different locations makes for a bit of variety and even though the core game loop is repetitive, it's not boring as you are constantly getting better at the game and trying new approaches. The goal is just to get your best score, so you can't really  win , which may be off-putting to some. Runs perfectly on my phone and not hard to see what's going on, but is a little bit small/fiddly and may be better on a larger screen like a tablet.",POSITIVE,0,0.993032336,2-Jul-23
Mini Metro,"The game itself is great, but I do find the menu system, specifically ability to move between Normal and Extreme mode, very frustrating. You have sacrificed usability for an overly-simple menu system. To figure out how to unlock a specific level in Extreme mode, I have to go to that mode only to have to switch back to Normal mode and hope to remember the specifics -  was it only two trains, or only two tunnels? . Fix that UX/UI issue, and you've got a 5-star game.",NEGATIVE,1,0.855128169,26-Oct-23
Mini Metro,"I'm more of a transport nerd than a gamer, so this is the first game I've played in years. I really love the concept, but I'd play it more if it was more realistic (you can't move rail corridors in real life, but you can control where stations are built), and I wish it left time to strategise, and made summary statistics available, instead of it being a race against the clock and having to eyeball it.",POSITIVE,0,0.982295513,7-Jul-23
Mini Metro,"A very fun game that involves thinking how to manage lines well. The tutorial is very simple, straightforward, and clear. I'm not sure if it's just me or the game does not allow you to zoom in the map which kinda makes arranging lines a bit difficult the more you play. The screenshot and GIF recording feature could use some 'Save to Phone' button rather than a share button alone. Those aside, the puzzles are great even if the week prizes are unforgiving at times, it just adds more fun. 5/5!",POSITIVE,0,0.999534011,9-Aug-23
Mini Metro,"I struggle to imagine a more perfectly designed game. The controls are intuitive and expertly calibrated. The graphics, reminiscent of a well-drawn train map, are beautiful. As you play a level, notice the extremely subtle  zoom out  that allows for more space in which to play. The simple premise allows for tiny tweaks that add interesting constraints and challenges. The seamless transition from normal mode to endless or creative mode after losing feels like a reward. This game is wonderful.",POSITIVE,0,0.999855399,19-Jul-20
Mini Metro,"Really great, beautifully designed and both meditative and addictive! My only grudge is, I'd love to have an  undo  button: it could be active only for x seconds, but quite often I happen to misconnect the metro line instead of moving a car.. and sometimes I don't see or remember exactly what I did.. That said, I'm playing on a phone, not a tablet. And it took me some time to find out how to actually really unconnect points.. again, maybe tiny-screen-related. Great game, though!!",POSITIVE,0,0.991653919,24-Mar-20
Mini Metro,"This game is amazing. Simple concept, easy graphics, and yet it has complicated enough strategy to be really challenging right off the bat! I'd love to see some improvements like indicating which cities you've already passed the challenges on without needing to open the separate page per city, or being able to turn challenges on and off and on again within the same level (London and Berlin are KILLING me) but that's minor aesthetics around a really well designed game.",POSITIVE,0,0.998807549,29-Jun-23
Mini Metro,"THE BEST MOBILE GAME I HAVE EVER PLAYED! Seriously, this is an amazing puzzle game with simple mechanics, great minimalistic artstyle, lots of challenges and replayability. One of the games I always return to, especially because it runs smoothly as hell and does not drain the battery, making this an ideal game to just pick up and play on the go. I eagerly await MiniMotorways to hit the Playstore!",POSITIVE,0,0.999815166,29-Dec-21
Mini Metro,"Enjoyed this game a few years ago, enjoying it again now. Nice to see the new features and cities. The only issue for me is in Extreme mode, it's too easy to start a new line instead of a new segment accidentally, which easily can ruin the game - should be an option to cancel that, probably. Adding a few more achievements for each city would be nice too.",NEGATIVE,1,0.976311862,15-Jun-23
Mini Metro,"Beautiful puzzle game, clean interface. Simple, then rapidly gets out of control until your metro overloads--inevitably, since you are not given enough resources to handle the growing population. Not exactly the Zen experience its design implies, but addictive. Touch UI takes a minute to get used to since there are so many adjustments you can make--you can even micro-adjust two identical routes to align them just like a Tube map, not affecting gameplay, but aesthetically satisfying.",POSITIVE,0,0.865306914,13-Mar-20
Mini Metro,"This game is extremely streamlined and fun to play, presenting an interesting challenge basing each map on a real-world metro system. My only issue with this game is that I feel an opportunity was lost in not offering fun alternative modes, challenges and out of the box ideas. I would have loved to see some imaginary future city's and Ancient kingdoms, potentially with different modes of travel, i.e. teleporters, trains with different speeds, Horse and buggy.",POSITIVE,0,0.821302354,19-Apr-23
Mini Metro,"Best $0.99 app I've yet to purchase- in fact I've been quite glued to the somewhat addictive game for several days now! I enjoy the clean &  simple  design aspect, and especially love the audio layering and unique/spontaneous music generation aspect as each train has its own key, scale, and notes that create a lovely atmosphere. Edited to add: as mentioned in the description of the app unfortunately my new Bluetooth headphones do not work with the audio, but using my aux cord solves that issue.",POSITIVE,0,0.999598682,30-Jan-23
Mini Metro,"One of my favorite games if all time. Definitely less than a realistic take on urban rapid transit, but it gets the spirit 100% right. The way Mini Metro constantly makes you reasses your priorities and forces you to make do with limited resources still gives a good idea of the real-world situations that subway and metro systems have to deal with.",POSITIVE,0,0.999147177,22-Jun-22
Mini Metro,"Game is very fun and addicting, but buggy. I play it on my computer so I figured I would get the app version for killing time when my laptop is not around. Zoom and screen scrolling are glitchy and jumpy. I thought  oh well, it's just not optimized for phones.  Then I noticed pinch zooming and screen gestures were this way with all my apps (especially Google maps) so I thought something was wrong with my phone. Eventually I uninstalled this app and phone is working normal again. Samsung S20+",NEGATIVE,1,0.994899452,4-Apr-21
Mini Metro,"Very fun and intuitive puzzle game. Simple clean graphics. Knocking a star off since once the map gets extensive, and multiple connections happen to each station, it gets tricky to manage which lines go into and out of a station. Also hard to disconnect a line to a station. Should also be an undo button while playing to recover from accidental connections or movements.",POSITIVE,0,0.99243778,22-Mar-20
Mini Metro,"Would be nice to have some sort of progression feature. Going purely for a highscore isn't as enjoyable as it could be, especially given the random elements. Specifically if the stations continue to be random, having a central or main station feature where you're able to know which station(s) will increase in traffic faster than others, would help the player know which to build around and prioritise beforehand.",NEGATIVE,1,0.99928242,29-Dec-22
Mini Metro,"I love games like this: simple concept, minimalist design, well executed. There's a short learning curve to get the basic elements of the gameplay but later levels require more strategy. The controls can be a little tough to navigate like sometimes I erase the wrong track to a station or grab the wrong train. I hope the developer keeps adding new levels and elements to the game.",POSITIVE,0,0.882684588,30-Dec-18
Mini Metro,"The game is intuitive, fun to play and does not annoy me even when I fail. It is just joy to play, regardless the score. Paying for it upfront, very fair price, and not having to cope with adverts is great. This is my favourite game now. I would like to see some more levels and some more play modes, e.g. competitive multiplayer. Keep up the good work",POSITIVE,0,0.999256432,26-Dec-19
Mini Metro,"Hey devs! Great game, really enjoyable and high replayability. I hope you can add a more advanced mode where you can see how many stations and trains each line have or maybe a statistics window to see average time of a line completing a round... im sure not everyone will want it which is why i suggested doing it in a different mode to normal! Hope itll get into the game. Rock on!",POSITIVE,0,0.999376953,12-Dec-18
Mini Metro,"Really fun game, but gets hard too fast. I have this on PC too and like that one more as it has more features and benefits from a bigger screen and a mouse. I've played this game for years and am just now reviewing this version. In the last 4 months, I've had some issues with achievements unlocking in Play Games. The game notifies me that I have completed an achievement, but when looking at what Google says, it still appears as locked. One for Chicago unlocked recently, but not Chongqing.",POSITIVE,0,0.620655298,5-Feb-21
Mini Metro,"For me this is the best mobile game out there. I just cannot put it down. The addiction level and ease of learn but hard to master reminds me of Tetris. It simplified a traffic tycoon to it's barebone requirements. This makes it simple yet very effective. The game isn't perfect. The thing that bothers me the most are the controls. It's hard to remove stations, pick up train cars and place them. Especially on a small phonescreen.",POSITIVE,0,0.753118575,13-Mar-23
Mini Metro,"Ok so first of all this game is beautiful. The mechanics are perfect and this is probably the best minimalistic game I've seen in years. It's really fun to play and you get the hang of it really quick. I think it's got a few issues though - First of all, the are no difficulty based levels so the first level goes on for quite a while. Also, there is no guide that can teach you tactics, only basics.",POSITIVE,0,0.997024357,22-Jan-19
Mini Metro,"The game is very fun and completing all challenges takes skill. No ads, no glitches, no crashes, intuitive UI and controls. The game could be better with a  story  mode. Right now it's just do whatever level you want and do as well as possible, so there is little sense of progress/achievement unless you try to 100% the game by completing all challenges. Regardless, it's a fun game and good time waster when waiting somewhere.",POSITIVE,0,0.993022501,20-Aug-20
Mini Metro,"Best $1 I've spent in years. It's intuitive and easy to learn, but it's deceptively tricky! I've got a lot of respect for traffic engineers now. Normal mode is fun, Endless is just as engaging without all the stress, and Extreme is challenging and requires a lot of planning! I'm trying to unlock Extreme on all the levels and it's really something. Seriously, it is the best $1 I've spent in a long time: no ads, no gimmicky points, no social aspect; works offline and is just lovely.",POSITIVE,0,0.999639869,25-May-23
Mini Metro,"Buggy Right Now. There's some bug with the pathfinding. Trains start skipping a certain stop, even if they have room and even if the destination shape is on the route. Maybe it happens when you change a route? Maybe the  passengers  priority gets messed up and a certain shape stops loading, breaking the rest of the passengers? Otherwise it's a fun, relaxing game. I hope it gets fixed.",POSITIVE,0,0.981250107,23-Mar-20
Mini Metro,"The more you play the more rewarding it gets. As you progress you'll begin to understand the subtle nuances and want to replay previous levels with your new knowledge. Nothing feels better than realizing your current layout is about to fail and doing a complete redesign from scratch and lasting another week or two. The design is intuitive, the graphics are pleasing, and the soundtrack fits the game perfectly. The cherry on top of an already perfect game... no microtransactions. Home run!",POSITIVE,0,0.998069704,18-Aug-19
Mini Metro,"I love the game, but it seems designed to present challenges for which, in Normal mode, there are no reasonable solutions, i.e. placing Stations on islands but offering no Tunnels for several rounds; or crowding one side of a map with Stations of the same shape, without ever offering an Interchange to ease the resulting congestion. These don't just make it more challenging, but rather create situations that are logistically impossible. A great puzzle, even when difficult, always has a solution.",NEGATIVE,1,0.970071614,27-Apr-20
Mini Metro,Very fun and addicting game. There's plenty of times I've lost a challenge due to a station dropping itself near a route or time when I'm trying to drag a route to another and it end up compromising the whole layout. Takes some time to get use to the controls but overall its a real simple game that you'll spend hours on. I downloaded this game to play on a international flight and it kept me busy.,POSITIVE,0,0.986994326,3-Dec-18
Mini Metro,"To the people who complain that there are no tutorial, go to Guide and there are details on how to move the rails/train etc. The game is just addicting. You can play it very strategically or you can relax in the endless mode. I am surprised by the depth of this game. The graphics are simple and universal. The controls are intuitive. Great little differences bases on the locations. I am surprised that Taipei isn't one of the maps on there yet!!",POSITIVE,0,0.998612285,6-Feb-20
Mini Metro,"It's worth the price, I was instantly addicted. The game is fun to play and the minimalist style works well. The frustration and the feeling of  I'll do better next time!  keeps you pressing restart over and over. Some constructive feedback though, it is really difficult to remove a station part way through a route and I've noticed every single time there are limited square stations and an abundance of circles, which makes it feel like you're playing the same level every time",POSITIVE,0,0.995773375,9-May-22
Mini Metro,"WELL WORTH THE PRICE This is looking to be a really fun logic puzzle and simulation game. The minimalist visual design actually works really well and when you get used to what all the little details mean, you can do some very intricate designs. The slow but constant addition of new stations forces you to always be looking for ways to improve your lines. However it suffers from a overly simplistic control scheme that causes frustration when trying to edit lines when many are together.",POSITIVE,0,0.990621328,3-Dec-19
Mini Metro,"Fun game, but please make the controls more precise. Trying to edit a line and ending up moving a locomotive instead (or vice versa) is quite frustrating. There's not even an option to undo said changes. Also, removing a single station is by far one of the hardest things to do, when it should be one of the easiest. The controls have been the main disappointment over the last 3 years. Also you can't view goals once you start a level, and you can't tap Play directly from the list of achievements.",NEGATIVE,1,0.998314619,24-Nov-22
Mini Metro,"Amazing, addictive and simple. Pick up and play in a high-score subway simulator, and try and connect randomly placed and shaped stations popping up all over the map. At the end of each week, choose between more resources to manage your metro and stop stations from overcrowding, otherwise it's game over. As more passengers want to ride your metro, the more difficult it gets to keep up with demand. Easy to play, hard to master. Super fun and worth the money!",POSITIVE,0,0.993833303,31-Jul-21
Mini Metro,"nearly perfect game. once you've gotten through all the maps (took me only a few days of work breaks) you'll find some of the maps have vanishingly low replay value... TIP: on a Normal map, to move the last stop back one (e.g. you made the line too long, or another line serves that stop better) grab the tail (that T shaped ending) and drag it back to the previous stop. the exact right angle is difficult to get the hang of but you'll get it.",NEGATIVE,1,0.988579512,22-Apr-20
Mini Metro,"The game is amazing! By the one hand, it has simple gameplay(just connect dots by a line) , design and sountracks. But, by the other hand, it is hard. You should turn on your brain and plan how to connect points in different sides of river or a bay, how to let your system run properly and how to get more and more points in different mods. I'm so thankful for developers, as they made a perfect thing!",POSITIVE,0,0.99451977,12-May-20
Mini Metro,"Awesome game. Dont listen to the people complaining about controls. There is a very clear guide on everything the second you launch the game. There is an even more in-depth guide in options, if you want to know slightly more advanced controls to save time. Love these types of simplistic games, that dont have dumb experience leveling up systems or anything else along those lines. I would love to see maybe 1 or 2 more different upgrades, they really add a lot to the game I feel.",POSITIVE,0,0.999554574,21-Mar-20
Mini Metro,"What a great strategy game! You'll need some patience with the controls though. You just need to get used to it. The game is very good and requires you to think if you want a high score. It's also a relaxing. To the developers: thank you great job. Just one thing, please make it harder to exit the game. I've had it paused on the options screen and have accidently hit exit more than once. Poof my score of over 1000 for the city is gone!",POSITIVE,0,0.939514041,31-Dec-22
Mini Metro,"I've played Mini Motorways before, which I feel would be better for mobile players, but this game has seemingly difficult controls, especially for people with large hands. I often find myself removing trains, creating new lines, and making existing lines move in on themselves, which creates a frustrating experience. But maybe that's part of the fun.",POSITIVE,0,0.899481654,16-Aug-21
Mini Metro,"Fun game, though the controls are a bit clunky, especially when you have several lines. Also: sometimes the level of difficulty seems random; and it needs a clearer tutorial to get you started. Finally, in my last game I found a bug: when creating a new line, it stays empty (no new trains are created) - please fix. I have recorded a video if necessary",NEGATIVE,1,0.997497976,25-Aug-19
Mini Metro,"Overall I love this game. The one main problem I've had has been in creative mode, where I've been trying to build as close a replica as possible to the actual metro system of my hometown. The game always freezes before I am finished, presumably because of too much stations/activity on the map. It would be awesome if the game could handle it so I would be able to build this.",POSITIVE,0,0.684700608,10-Jan-20
