App_Name,Remarks,Sentiment,Score,Date_of_Remark,word_counts,char_counts,avg_wordlength,stopwords_counts
Age of Origins,"the game play is alright, the touch point on monsters are kind of lacking, sometimes soldiers dont show up in medbay when they are supposed to, customer service is probably the worst i've seen in a company (very slow and not helpful in anyway). i played this game for quite a while an i would say the biggest issue is again if you need help you can forget about it. but again the gameplay was decent.",LABEL_0,0.698312283,30-May-24,85,400,3.823529412,41
Age of Origins,"i like building and growing. it definitely costs money to really get strong and level up in this game. i get tired of building up just to get attacked by same person 10 levels higher 30 times cuz they make their own rules and zero ppls cities. there aren't enough peace shields given. i have 3 farms and still cant keep up, game takes up too much of my time to just constantly be attacked, its not fun anymore. i participate in all events, not enough peace shields given.",LABEL_0,0.762850523,20-Apr-24,99,471,3.868686869,38
Age of Origins,"just another copy/paste of those ""commander"" games. build and upgrade your city, build and upgrade your army, then go attack other players. copy paste like the million other games just like it, but with a zombie theme. the zombie survivor thing is just a mini game. fun, reminds me a lot of ""not another zombie survivor"" on steam, just way more simple and short.",LABEL_2,0.696547091,31-Mar-24,78,362,3.884615385,28
Age of Origins,"commercials total bs! been playing for a year, commercial of the soldiers running down a highway from a zombie hoard while trying to level up players and and weapons does not exist anywhere in the game! why make that game for a commercial and not provide that game? the tower defense part is great but only 22 levels. mini games would be fun if you could play them for more then 30 seconds without having to pay cash every time. good game but it's not the game from the comercial, i want that one",LABEL_0,0.56581378,22-Mar-24,102,496,3.950980392,46
Age of Origins,"very fun at the start. but after playing, the game is a serious cash grab. in order to compete against other players you need to buy upgrades, or else you will wait days on end to farm resources and upgrade without purchasing, only to have a stronger player attack you and a month's worth of playing, waiting, upgrading gone in a flash, literally, so there goes another month to get back to the same position prior. it's fun don't get me wrong, they have a solid game here. not worth paying a cent..",LABEL_2,0.631909132,12-Mar-24,109,499,3.733944954,45
Age of Origins,"the game can be fun, but the fun really only starts when your city hits 15 and higher. by then it takes increasingly stupid amounts of time to progress, so you have dedicate ridiculous amounts of time grinding, or spend lots of money. even building up without spending money, you cannot compete with those who spend money. in game events barely give benefits most of the time, or are limited in progress unless you spend money. leave the game for more than a day or 2, your city gets wrecked.",LABEL_0,0.601846993,11-Apr-24,102,492,3.950980392,42
Age of Origins,they will say things like some of that ads are different interpretations of the game this is just fancy wording for false advertisement. if they want to just show the actual game play in the ads i probably would have kept playing but the fact that i downloaded it for a specific playstyle and it's nothing like that i uninstalled immediately.,LABEL_0,0.592380047,4-Jul-24,64,342,4.40625,32
Age of Origins,"i have seen the ad for this game multiple times. i finally decided to download it and try it out. i've spent several minutes going through some automated upgrades to the city and its defenses. it is taking way too long and the only gameplay i have had is a traditional tower defense exercise that lasted less than a minute. i sure hope that someday i find a game with the fun aspects that were in the advertisement. until then, i advise that you don't bother downloading this game.",LABEL_2,0.391463399,29-May-23,98,481,4.010204082,49
Age of Origins,"i didn't even need to finish the tutorial to see this is just like other games. you got your city, and you gotta upgrade... fight enemies, upgrade, do missions. basically, if you've played any game of this type, ever, you've already basically played all of them. they are the same concept, same game. just reskinned and given unique and busty female leads.",LABEL_1,0.594991744,11-Apr-20,79,356,3.734177215,31
Age of Origins,"deceptive advertising. quick check, if your game play is different than your ads maybe consider changing your game to something you can market. the actual game is a fine version of this type of game. the graphics are fine. the stories are a little odd because of their translation. the layout is a bit confusing. obnoxious attempts to get at my wallet are obnoxious. they even go so far as to ""train"" you how to make an in app purchase by ""discounting"" tutorial items to free.",LABEL_0,0.614099264,18-May-22,99,476,3.98989899,41
Age of Origins,completely disappointed recently. i am a spender. i spend much more than most and have cities in multiple worlds. 1 near max in world 303. adding the titans was a bad move. expiring rewards making it even harder for the non spenders to compete was very ridiculous. and the last updates have made the game nearly unplayable for android users. i no longer recommend this game for new players. i had to result to threats to get camel to fix major issue that cost me several $100.,LABEL_0,0.946466863,26-Apr-21,97,476,4.020618557,37
