App_Name,Remarks,Sentiment,Score,Date_of_Remark
Bubble Rangers: Endless Runner,"With all the funding they have, they still can't design a game better than temple run or sub way surfers. I just want to enjoy the game but is all messed up and people are actually playing because they will be rewarded. Improve the game controls and connectivity.",LABEL_0,0.560061932,12-Apr-24
Bubble Rangers: Endless Runner,"This game is VERY VERY BAD! I downloaded it but could even see the character or the game. All it shows me are black things which I guess are shadows. Infact, the game is THE WORST GAME I HAVE PLAYED SO FAR. Devs should fix it or remove it. 1 star is even overrated ??",LABEL_0,0.983045578,8-Apr-24
Bubble Rangers: Endless Runner,"Buttery smooth control, Innovative Game style with different themes over time. It builds more excitement as you play, creative characters, with Boosters. To gain more bubbles as you run. The graphics is also cool i love the scenery color combinations. Overall it's a supper ??",LABEL_2,0.980922997,19-Apr-24
Bubble Rangers: Endless Runner,It's a wonderful game and it inspired me alot the only little problem is when you jump over something and die it sometimes is too slow of a death but an amazing game. Ty develops for responds . And how does the points system work.Best wishes,LABEL_2,0.94077462,23-May-24
Bubble Rangers: Endless Runner,"This is the worst game, everything about it is bad. It lame rip off of subway surf. There is no sense of creativity in this. FOR NEW USERS, I advise you not to download this app. There's nothing new, special and creative about it. I'm deleting this app no.",LABEL_0,0.973928154,6-Jul-24
Bubble Rangers: Endless Runner,One of the worst game. It's full of bugs after completing gameplay the coins are not adding and suddenly my screen went black and boom all points are gone.,LABEL_0,0.968513608,21-Jun-24
Bubble Rangers: Endless Runner,"The Performance is terrible since the update. Before I could run 180 fps no issue now the game lags badly at 30 fps. The invincibility frames on the wing power up are inconsistent. Theres times when it is unavoidable to hit something after the wing power ends, but you'll still die",LABEL_0,0.919010639,28-Apr-24
Bubble Rangers: Endless Runner,i have a strong connection but it always disconnect the first stage is hard so many obstacle and why put that black cloud. the shield spawn for upgrade is gone less coin and speed very fast.,LABEL_1,0.592049241,11-Apr-24
Bubble Rangers: Endless Runner,"Nice game, so cool and all, on my previous phone the game was playing, I just changed my phone to Samsung s9 and uptil now have not been able to logging using my io, after putting date of birth and clicking on io to link account, it says logging in but never passes that level, please do this for me so I can rate you 5 star, because I'm missing my game, Please fix it",LABEL_1,0.34794724,25-Apr-24
Bubble Rangers: Endless Runner,"Very poor game! Very bad game in fact, the developers are slow to fix bugs also... Lags a lot, always have to quit and restart the game many times",LABEL_0,0.9777776,21-Jun-24
Bubble Rangers: Endless Runner,Very terrible and sluggish app. Doesn't open and consume too much data while it keeps rolling. Everyone should delete and uninstall the bubble ranger app,LABEL_0,0.972249985,20-Jun-24
Bubble Rangers: Endless Runner,"The game is a very nice and fantastic one, i have being playing it for more points. But this is one thingi observed, i link my account with the game. but my point is not reflecting on my dashboard likewise it not even showing that my account is link to the game. You guys should try and fix that. Thanks",LABEL_2,0.670938432,19-Apr-24
Bubble Rangers: Endless Runner,"I have been texting you people on other platforms. In the game, you show my IO Account is linked to the game. But on Imaginary ones Website, it is not connected. Please fix this so I know I'm not wasting my time playing the game and not getting rewarded for it.",LABEL_0,0.721211135,8-Apr-24
Bubble Rangers: Endless Runner,I think the recent update needs a lot bug fixes. Thanks longer to load and sometimes all your points don't add up after a run. Sometimes your gameplay just stops abruptly. It's a really nice game though,LABEL_1,0.372596771,1-May-24
Bubble Rangers: Endless Runner,"the game is good, i love it, but please fix the issue where the game is lagging because of the background music, and when restoring the background music stop and only the sound effects was left",LABEL_2,0.499344677,30-Apr-24
Bubble Rangers: Endless Runner,"Your app is wack after the update, total rubbish! ?? ?? It keeps crashing after every game and I lose my points because I have to restart again by refreshing the app ?? ?? Trash! ??",LABEL_0,0.982155502,12-Apr-24
Bubble Rangers: Endless Runner,Since I the last update I have not been able to Link my imaginaryone account with it. After the authorization it just gets stuck at the logging in page with our go further it's so annoying???? that I can't accumulate anymore bubble points because of this ????,LABEL_0,0.954408467,12-May-24
Bubble Rangers: Endless Runner,"My problem right now is that I was unable to connect the game with everything that have I Play so far, I just stoped the game since it wasn't connected why should i Play it,please you guys should try and fixed the game so that someone will be able to connect it am sure I am not the only one complaining about this.",LABEL_0,0.771802723,19-Apr-24
Bubble Rangers: Endless Runner,Not been able to play this game since it downloaded. After download I need to update and update is taking 10 minutes for each % frustrating honesty.. This is stupid after updating to 100% it says i cannot update and after loosing so much mb what is wrong with you people. Ahhhhh!...,LABEL_0,0.966682434,13-Apr-24
Bubble Rangers: Endless Runner,"Lots of people love to play game for fun. In Bubble Rangers you'll earn for playing. The points you get in the game app will be converted to $BUBBLE crypto. I play it, my kids play it. FUN & FUND. Try it and you'll know that this game is addictive!",LABEL_2,0.966664672,19-Apr-24
Bubble Rangers: Endless Runner,"This game was nothing but a scam. I was notified that my account was flagged as being a bot and therefore was not allocated any $Bubble after spending real miney in the game to collect skins. They only care about NFT holders, so be careful.",LABEL_0,0.89525795,10-Jul-24
Bubble Rangers: Endless Runner,"Completely disappointed with this app, always asking for for continuous updates and wasting people's data. This kind of app isn't fit to be on playstore.",LABEL_0,0.97766602,14-Jul-24
Bubble Rangers: Endless Runner,I enjoy playing this game Edited: I dont like this game ..they have many ads to watch and also very laggy ..i dont like this game coz you can only play this game when you use data/wifi unlike subway surf and temple run not needed internet you can play it offline,LABEL_0,0.849316835,24-Jun-24
Bubble Rangers: Endless Runner,One of the worst games..they just want money from users and not willing to give rewards. This game is clone of Subway surfers..also one of the worst games and team also..this project is totally worst,LABEL_0,0.975817025,11-Jul-24
Bubble Rangers: Endless Runner,Terrible copy of Subway surfers. Might as well have been developed by an 8 year old. It glitches so much and the ads would drive you crazy. Stay away,LABEL_0,0.973425388,21-Jun-24
Bubble Rangers: Endless Runner,Very stupid game. Tricked people to play with the promise of giving an airdrop. Please don't download this game. It's a waste of time and energy and a waste of battery plus.money,LABEL_0,0.976871789,21-Jun-24
Bubble Rangers: Endless Runner,"Slow, laggy, terrible graphics, developers have no idea what they should be doing and the worst airdrop of all time!",LABEL_0,0.957441568,23-Jun-24
Bubble Rangers: Endless Runner,"Fix game bug ,where after playing ,the screen freezes making it unable to double my points by watching ads",LABEL_0,0.769141197,22-Jun-24
Bubble Rangers: Endless Runner,"if you ever touch the ad, it's over. game closes and your progress is gone. Lost multiple new highscores to this. I'm done",LABEL_0,0.917426944,7-Jun-24
Bubble Rangers: Endless Runner,"Bubble Rangers is SO addicting and fun! Fairly similar style to other really popular games, Bubble Rangers is fast paced and full of action! You can jump over spikes, slide under barriers, use an invincible shield and even fly up in the sky to collect bubbles! Make sure you follow Imaginary Ones on X and get that $BUBBLE!",LABEL_2,0.987920165,19-Apr-24
Bubble Rangers: Endless Runner,"Hi, I already connected my bubble rangers to my IO acct and it's yet to reflect... Can't see my bubble points on the site and it keeps telling me to connect/link it when it is already connected! Other than that it's an addictive game.",LABEL_1,0.452994823,26-Apr-24
Bubble Rangers: Endless Runner,"The game was initially fun. Right after the update it has been so horrible and frustrating, excessive obstacles at unnecessary locations.",LABEL_0,0.894555867,12-Apr-24
Bubble Rangers: Endless Runner,"I have tried so many times to connect my twitter account and it's not working. That really sucks and in the same vain, my points are not reflected in my Bubble account. Please fix this!!!",LABEL_0,0.965590477,26-Apr-24
Bubble Rangers: Endless Runner,"This game is obvious. Whenever I start this game, it says that my account is logging in. But it doesn't it does not. I will give it 5 stars when this thing will improve....and pls pls try to improve this problem",LABEL_0,0.486144036,28-Apr-24
Bubble Rangers: Endless Runner,Ive play almost 1 month then suddenly the game update and reset my game all the points that ive earning reset to zero so disapointing the customer service also reply like a bot dont download this nonsense you will play and they will reset your progress all the skin i have is now gone...,LABEL_0,0.860386729,27-May-24
Bubble Rangers: Endless Runner,"I enjoy the game soo much.. but if a challenge can be created, where you have to be competing with an opponent.. I'd appreciate.",LABEL_2,0.932263732,29-Apr-24
Bubble Rangers: Endless Runner,need to improve this game its so many bug in this game like if you get a wings and theres an obstacle in the front the wing nit triger and you will be out.. and also even you get a strong connection the game will be disconnect and the game said. there is no internet connectoin. fix it please,LABEL_0,0.803311288,29-Apr-24
Bubble Rangers: Endless Runner,"Waht happend for your app? Why doesn't login? I re-installed it, just works for first time and after that is not login!!!, It seems your update is not working properlly Any body there? Why dont respond me???",LABEL_0,0.907346189,20-May-24
Bubble Rangers: Endless Runner,"Great experience honestly, I love the new update, the only problem is I wish there could be a timer for the magnet power up, if that gets fixed in the next update, that would really be awesome",LABEL_2,0.970354736,24-Apr-24
Bubble Rangers: Endless Runner,"Incredibly addictive, I could play for hours. This is beyond special from IO, most web3 projects don't have playable games. This can be played and enjoyed now that's a difference ??",LABEL_2,0.891637146,19-Apr-24
Bubble Rangers: Endless Runner,I love bubble rangers so much I just like it because every time I'm bored I just played and it makes me happy ?? But sometimes I don't just like you because sometimes it's unfair like the the thing that's just it makes me angry sometimes because if I jump it will go down I don't like it,LABEL_0,0.430505008,15-May-24
Bubble Rangers: Endless Runner,"New to web3 gaming, this is a good start venture into the world of web 3 gaming entertainment at the click of a button...fun and excitement in one and not to burst your bubble but this is just the begining of it all",LABEL_2,0.980704188,3-May-24
Bubble Rangers: Endless Runner,"Haven't had so much fun playing games on such a long time, and to think it's the most played /farmed game in crypto history! With huge partners in Samsung and Hugo boss, with more to come, not to mention a swell community and Team, truly hats off to everyone involved.",LABEL_2,0.983772099,19-Apr-24
Bubble Rangers: Endless Runner,The worst game ever ????I mean really you couldn't come up with something better than this... we are in 2024 come on please!! Game is full of glitches...if you forcing us to watch adds at least make a better game... waste of time,LABEL_0,0.937121034,12-May-24
Bubble Rangers: Endless Runner,"Despicable game. Worst experience. Too many ads, lagging. Takes too much space and data. Don't play this thing, I'd you have it, delete and pray for your phone.",LABEL_0,0.976622939,15-May-24
Bubble Rangers: Endless Runner,"I recently updated the bubble ranger app but it keeps having glitches, it takes forever to load the game, especially given the fact that I..faing points, it can be annoying. can the bubble team make it work better?",LABEL_0,0.895107746,12-Apr-24
Bubble Rangers: Endless Runner,"it really frustrating and annoying at the same time that after I downloaded the game, it has refused to open. it just keeps loading forever. ????",LABEL_0,0.977619529,28-Mar-24
Bubble Rangers: Endless Runner,"I've connected this app for almost a month now but it's not connected to my bubble browser account and when I try linking it again, it's saying linked to another account please $BUBBLE @Imaginaryone do something about it",LABEL_0,0.776090682,19-Apr-24
Bubble Rangers: Endless Runner,"This game doesn't even work, I try relentlessly to log in, can't do it with google play can't be a guest... Please fix this issue (I honestly doubt that you ever will, it's besides you, inni't?).",LABEL_0,0.948163807,30-Apr-24
Bubble Rangers: Endless Runner,I don't know if is in my phone alone. I will be playing the game and it will cut on it's own and start from beginning. This is just so annoying. It wasn't line this before. Please check your recent updates.,LABEL_0,0.956610024,29-Apr-24
Bubble Rangers: Endless Runner,as of now with the new updates of the game its really hard to earn coins unlike before and when you get wings its too fast than before and its hard to play also there are times that theres network error eventhough my data is fast,LABEL_0,0.806349576,12-Apr-24
Bubble Rangers: Endless Runner,It was going good until it froze it really addictive. Only because I'm trying to hit top 20 at least. I've moved up to 26 and then stopped working. Please fix this,LABEL_0,0.611334264,14-Apr-24
Bubble Rangers: Endless Runner,"I am trying some days working on App But App is more loading Everytime.Since, I have installed App for some days.But , Due to issue, I couldn't make Account on it And play game. Please solve it's problem.",LABEL_0,0.73495692,6-Mar-24
Bubble Rangers: Endless Runner,"It's a wonderful introduction to the world of web 3, this game is one with awesome graphics and a wonderful game play. Keep it up $Bubble",LABEL_2,0.991791964,1-May-24
Bubble Rangers: Endless Runner,Nice game but the graphics aren't clear enough. One can easily run into obstacles.,LABEL_0,0.431727231,16-Apr-24
Bubble Rangers: Endless Runner,"Cute game. But the surroundings are very bright and the coins, candies and boosters are very hard to see and blends with the surroundings. Pls fix this",LABEL_2,0.374293894,6-Apr-24
Bubble Rangers: Endless Runner,"The new update is awesome ?? I really appreciate the effort of the team especially in booster, the concept of obstacles and faster the game has been a fascinating experience for me ????????",LABEL_2,0.990433216,13-Apr-24
Bubble Rangers: Endless Runner,"It's a very beautiful game and project. But I feel it takes too much time to get started, but apart from that it's worth playing and almost addictive",LABEL_2,0.959321916,7-Apr-24
Bubble Rangers: Endless Runner,"Great app. Love the game, the colours, the graphics. Everything about it is so appealing to the eyes and very addictive...",LABEL_2,0.991944075,5-Apr-24
Bubble Rangers: Endless Runner,"Honestly! Its a fantastic web3 game but company should add more powers, boosters and should create a new season and new look of game every 2 months",LABEL_2,0.958351731,27-Apr-24
Bubble Rangers: Endless Runner,The essence of Bubble Rangers lies in its endless runner mechanism. Every run is a new opportunity to beat my high score. Nice gameplay. Enjoyed it. Keep playing ?? $BUBBLE,LABEL_2,0.972003162,19-Apr-24
Bubble Rangers: Endless Runner,"Bubble Rangers is a thrilling adventure packed with colorful skins and strategic gameplay. With captivating levels and addictive mechanics, it's a bubble-popping extravaganza that will keep you hooked for hours!",LABEL_2,0.984319746,19-Apr-24
Bubble Rangers: Endless Runner,"I really love this game fr, just dope. Game doesn't lag or crash. And you gather more coins easily with the new update!",LABEL_2,0.989392042,20-Apr-24
Bubble Rangers: Endless Runner,"NGL, so many glitches. I feel the team could have done way better considering the money they spent on making it. Rewards are not good for a project this big. I feel the team were a bit greedy for prolonging farming for almost 7months. If you did not have enough to accommodate the number of people that were playing the game why prolong the game that long!",LABEL_0,0.840516508,22-Jun-24
Bubble Rangers: Endless Runner,"I'm a dedicated player of your game, and I've been experiencing some issues that are affecting my gameplay. The game has been glitching and running slowly, which is quite frustrating and detracts from the overall experience.",LABEL_0,0.963787198,20-Jun-24
Bubble Rangers: Endless Runner,"Worst app ever. Don't download for your well-being. App crashes all the time, too many ads even while on a game. Points accumulated don't save even after using your hard earned data to double coins. In-app purchases are fraudulent as even after purchasing, I don't get my skin and features. App is boring and lags extremely... the worst app ever, I say. Run!!! They also exploited over 10 million people who invested their hard earned money,time,and effort. They promised them rewards but they lied.",LABEL_0,0.978363156,22-Jun-24
Bubble Rangers: Endless Runner,Scam project!!!! They use we our time for ads in game Instead of airdrop!! And probably they give nothing!! They turn off to awnser and feedback !!! I hate the project and game ????????????,LABEL_0,0.975940526,20-Jun-24
Bubble Rangers: Endless Runner,This game really deserves all the downloads it gets! I really enjoy playing it; I love the character designs and the skins..,LABEL_2,0.991569221,19-Apr-24
Bubble Rangers: Endless Runner,I mistakenly uninstalled the bubble ranger app. After reinstalling the app i linked the app but i can't see my bubble point again.,LABEL_0,0.830966115,29-Apr-24
Bubble Rangers: Endless Runner,It's a scam project most people can't claim their hard earned tokens after spending hours of playing. Don't waste your time installing.,LABEL_0,0.961605608,20-Jun-24
Bubble Rangers: Endless Runner,"There are many types of problems while playing the game. After playing the game, after viewing the add, the error appears while accumulating the points (..An error occurred, your progress won't be saved.)",LABEL_0,0.875510573,1-Mar-24
Bubble Rangers: Endless Runner,"I so much love the game and I also appreciate the effort putting on the game but your graphics is too high/light dim it a little bit and another bug am experiencing is loading, the game won't play it's keeps loading and later went back to the main screen without playing please work on it, thank you.",LABEL_2,0.455780745,4-May-24
Bubble Rangers: Endless Runner,"This is very bad app, full of bug. They used us. They committed they will give us good amount for share of bubble crypto for the community . But the broke their commitment. I hate this app",LABEL_0,0.947553754,22-Jun-24
Bubble Rangers: Endless Runner,"Been playing this game 20hrs a week for straight 3months only to get ""There are no $BUBBLE allocated to this wallet"" at the end. Marketing scam.",LABEL_0,0.881369054,6-Jul-24
Bubble Rangers: Endless Runner,Terrible game. Worse Devs. Cheated the main promoters of the game and think they can get away with it? Well here's your 1 star award right before I uninstall this temple run knock off. Good riddance!,LABEL_0,0.959700882,20-Jun-24
Bubble Rangers: Endless Runner,"This game literally spoilt two of my devices, hangs and lags seriously........... It tries to access my personal files and Crypto wallet and I heard the owners have a tie to North Korea..... Don't download this wacky game so you don't get hacked.",LABEL_0,0.969052076,23-Jun-24
Bubble Rangers: Endless Runner,Very terrible horrible game...the worst of them all So boring..don't waste your time playing it cos it lags and consumes data don't even download it 0 stars...??????,LABEL_0,0.982758105,20-Jun-24
Bubble Rangers: Endless Runner,Installing this app was one of the worth things I've ever done. You don't get anything and the team doesn't care about players.,LABEL_0,0.659254193,23-Jun-24
Bubble Rangers: Endless Runner,"Bunch of scammers, very boring game with countless Ads. It should be removed from play store.",LABEL_0,0.975902379,20-Jun-24
Bubble Rangers: Endless Runner,"Dont download this game. The app team and devs are all liar and cheat on players. Play subway surfer instead, easy and more fun not like this game so boring.",LABEL_0,0.93936336,11-Jun-24
Bubble Rangers: Endless Runner,"I wish I could give you 0 star review. Team is a scam, game is useless, so many bugs and slow. Too my obstacles, giving peanuts and I get it you guys are broke ad greedy A shame",LABEL_0,0.974274874,21-Jun-24
Bubble Rangers: Endless Runner,"?Don't waste your time in this Scam app!? I spent more than 1 month in this game! and farm points in twitter, now i won About 3$?? and i should pay about 5$ Fee on Ethereum Network to claim that 3 $ dollar??????",LABEL_0,0.630128503,24-Jun-24
Bubble Rangers: Endless Runner,Game is not working properly...keeps crashing in the middle of a run saying connection error...supposed to be a great game....pls fix it,LABEL_0,0.873199344,29-Apr-24
Bubble Rangers: Endless Runner,"Lured people into spending time and money on this only to put them at the bottom of priority list when it was time to reward ""community"". Garbage!",LABEL_0,0.90337038,14-May-24
Bubble Rangers: Endless Runner,"It's a very interesting game and super easy to play but the updated version is a little too faster and there's lots of obstacles in the game, apart from that, the game is superb with cool graphics that I love ??",LABEL_2,0.982982814,27-Apr-24
Bubble Rangers: Endless Runner,Some times the game glitches where by you have to restart the game which make you lose your coins in that run.,LABEL_0,0.800374448,6-Apr-24
Bubble Rangers: Endless Runner,"Very bad app It keep hanging even on my iphone 15pro max, just don't know what will happen to those that have a lover phone...Can never recommend this for my friends",LABEL_0,0.970232487,21-Jun-24
Bubble Rangers: Endless Runner,Game is running smoothly and good. But I can't connect my twitter account on website even it doesn't show my rewards.,LABEL_1,0.432853848,21-Jun-24
Bubble Rangers: Endless Runner,"Bubble Ranger promised an exciting gaming experience coupled with lucrative airdrops for early adopters. However, this game is nothing but a scam. HereÂs why:False Airdrop Promises: The game developers lured players in with the promise of generous airdrops. Many players, including myself, participated eagerly, only to find out that these airdrops were a complete hoax. Despite following all the instructions, there was no airdrop received.Scammy Tactics: Bubble Ranger seems to be designed solely",LABEL_0,0.816656709,20-Jun-24
Bubble Rangers: Endless Runner,"Doesn't make any sense to have downloaded the 112M app only to be greeted with another 132M latest version to be download ?????? UPDATE YOUR APP HERE and stop wasting people data ,??????",LABEL_0,0.916790366,16-Mar-24
Bubble Rangers: Endless Runner,"Best game there is,I'm really excited what this game can become,its ones of the best games out there that is almost at the peak of merging web 2 with web 3 finally,this is great teamwork from the IO team",LABEL_2,0.992641389,19-Apr-24
Bubble Rangers: Endless Runner,It is the best web3 game I have played so far as compared to the web2 game named Subway Surfers. It has certain similarities but more upgraded and fun to play.,LABEL_2,0.985323548,19-Apr-24
Bubble Rangers: Endless Runner,"Since the update It keeps saying unstable network even if I have a good connection, I hope it gets fixed soon cuz I haven't played for a while now because of it",LABEL_0,0.711186469,14-Apr-24
Bubble Rangers: Endless Runner,It's not opening anymore and get stuck in initializing services and sometimes it gets stuck in logging in anyway it doesn't log in to game!! Could the support help me please?,LABEL_0,0.829639018,11-Apr-24
Bubble Rangers: Endless Runner,One of best games I have played. Absolutely designed to sharpen one's focus and concentration,LABEL_2,0.977528393,19-Apr-24
Bubble Rangers: Endless Runner,"I can't link my imaginary one account inside app, the 'link' button is not responding at all. I dont know whats wrong. Please do something about it.",LABEL_0,0.917698324,6-May-24
Bubble Rangers: Endless Runner,I can't enter the game. The service is locked in the startup page and does not enter the next step. A34,LABEL_0,0.875197887,10-May-24
Bubble Rangers: Endless Runner,One of the worst Onboarding ever. Scamming people. What a great way to start,LABEL_0,0.949406326,20-Jun-24
Bubble Rangers: Endless Runner,The game do hang on Android phone if only there could be a lesser way to do it for us .to be able to enjoy it more ..thanks,LABEL_2,0.699566066,29-Apr-24
Bubble Rangers: Endless Runner,"The game could have been beautiful, but it looks awful because of its stark white lights.I'm a gamer and I don't like it because of its white colors and its theme stings the eyes",LABEL_0,0.968922138,1-Apr-24
Bubble Rangers: Endless Runner,This game is a fun game. But it keep crashing when ever I obtain a very high score of 40k and above. You people should fix it please,LABEL_0,0.56146884,21-May-24
Bubble Rangers: Endless Runner,Good But you have to improvise in graphic sections. Bold the barrier ?? to mark them properly.,LABEL_1,0.655742586,17-Apr-24
Bubble Rangers: Endless Runner,"The game have an important features that make it unique from others it resemble, I'm really enjoying playing and my points are allocated to me immediately",LABEL_2,0.98074615,23-May-24
Bubble Rangers: Endless Runner,"This game is so incredibly polished, vibrant and most importantly fun to play! Loving the updates and the Teams passion going into all the Imaginary Ones universe!",LABEL_2,0.992114723,19-Apr-24
Bubble Rangers: Endless Runner,"I have not been able to connect my BUBBLE ranger game to my account it's not updating my point when I tried reaching surport team it say YOUR ACCOUNT IS SUSPENDED, for what reason exactly... Very sad move",LABEL_0,0.94942975,19-Apr-24
Bubble Rangers: Endless Runner,"Wow!!! One of the best entertaining games. Once you get hands on it, It becomes very addictive. $Bubble to the moon????",LABEL_2,0.990670919,19-Apr-24
Bubble Rangers: Endless Runner,"This game is absolutely fun it's like subway surfer but in a better way plus it's a Web3 games, I can't wait what this project can do in the near future",LABEL_2,0.99195838,19-Apr-24
Bubble Rangers: Endless Runner,Hangs on the replay screen. I can 2x my bubble coin. None of the buttons are working,LABEL_0,0.896988928,15-Apr-24
Bubble Rangers: Endless Runner,Nice game to play. But the recent update came with high level of difficulty which very annoying,LABEL_0,0.820591331,12-Apr-24
Bubble Rangers: Endless Runner,"Gave it 4 stars now am changing it to 5. Very good update, new cool UI and more characters and new features to the boosters Thanks for this wonderful update.",LABEL_2,0.98881346,28-Apr-24
Bubble Rangers: Endless Runner,This game is on point! From the devs to the art ?? all of the creativity makes it so many fun! Definitely deserves all stars,LABEL_2,0.990567744,19-Apr-24
Bubble Rangers: Endless Runner,After I installed the game and play for a little while it frozen and stuck on login. Pls u should fix this. We want point,LABEL_0,0.521999955,5-Apr-24
Bubble Rangers: Endless Runner,"It seems like, this game is not working properly, I have earned 5k bubbles, but not shown on my balance.",LABEL_0,0.926925719,16-Apr-24
Bubble Rangers: Endless Runner,"why all those updates ???.... why can't the data be stored in one , why do I have to update on from play store and still update in the app ???",LABEL_0,0.67783308,26-Apr-24
Bubble Rangers: Endless Runner,"The app is just showing a purple screen for quite too long, I don't know why the game has refused to open.",LABEL_0,0.938873231,19-May-24
Bubble Rangers: Endless Runner,This update is impossible to from one point. Obstacles are really made close to each other.,LABEL_1,0.489118248,4-May-24
Bubble Rangers: Endless Runner,The app isn't opening in my Samsung A71. It just showing logging and couldn't pass that place.,LABEL_0,0.863722384,15-Apr-24
Bubble Rangers: Endless Runner,BUBBLE Rangers top project team is very good team update time to time graphic ki very good and new skin are updated time to time I love this game,LABEL_2,0.987725198,19-Apr-24
Bubble Rangers: Endless Runner,"It's been monte that 30days now I've been playing but can't connect to my imaginary ones account.Its really frustrating,keeps taking me back to the app without linking",LABEL_0,0.934706748,16-Apr-24
Bubble Rangers: Endless Runner,"Go beyond conventional surround sound, with all-new Bravia Theatre Quad. Featuring Four wireless speakers and 360 Spatial Sound Mapping. Bring the true sound of cinema home.",LABEL_2,0.633900881,2-May-24
Bubble Rangers: Endless Runner,"If there's anything lower than 1 star I'd give it. This is by far the worst gaming app on here. It glitches too often, way too many Ads, and it takes forever to load and get more points. Not user friendly also.",LABEL_0,0.972278416,28-Jun-24
Bubble Rangers: Endless Runner,Games solid with good interface and absolutely overwhelming graphics that captures both young and old.,LABEL_2,0.960842431,31-Mar-24
Bubble Rangers: Endless Runner,Very depressing. The Game doesn't load In my phone. I use Samsung 4gig ram. It keeps saying initializing,LABEL_0,0.933110178,16-Apr-24
Bubble Rangers: Endless Runner,This game is good ?? though it's hard to buy a character thingz cause it will take you a month or so to buy an character but I know you need to work hard so it's ok for me just at least have an girl character for free so yk it's good not just one free boy or girl character thingz And it's boring like you just need to run run run and to top it all of it's online not offline,LABEL_2,0.863382578,1-May-24
Bubble Rangers: Endless Runner,"A poor game imitating another game. Don't waste your time downloading this game,it's not advisable. They cheat too",LABEL_0,0.971547008,21-Jun-24
Bubble Rangers: Endless Runner,This is fraud game we played it saw many ads but it didn't given bubble coin in respect of bubble point. It chested the community,LABEL_0,0.803721428,20-Jun-24
Bubble Rangers: Endless Runner,Very nice game . Love to play. Also they give airdrop about 1000$ dollar. Who played game and contribute,LABEL_2,0.977714419,7-Jul-24
Bubble Rangers: Endless Runner,"Play to earn but crashes most of the time , and wasted time on longer logging in then not logging in and freezes ...",LABEL_0,0.841530621,4-May-24
Bubble Rangers: Endless Runner,"I love the game but the problem is my Leaderboard rewards didn't give the rewards. I'm one of the Gold in Leaderboard with a score of 16k+ and I think I'm top 8 or 9 last season. And just earlier I achieve my new Highest points with a 22k+ points but it didn't appear, it was like I didn't play the game. If I knew this would happen, I should've screenshot it so I can have proofs but unfortunately I don't have. Please fix this bugs, thank you!",LABEL_0,0.537787199,12-Nov-23
Bubble Rangers: Endless Runner,"How will you tell me to update on play store and still download extra content on the app again, data ain't cheap!!! Devs are not using their heads!",LABEL_0,0.830815375,31-May-24
Bubble Rangers: Endless Runner,Wasted my time and effort into the game. Tagged as bot/cheater upon airdrop allocation final review.,LABEL_0,0.913704634,12-Jul-24
Bubble Rangers: Endless Runner,"Waste of time and data, after watching ads and doing all task, it was a total rip off",LABEL_0,0.952779591,20-Jun-24
Bubble Rangers: Endless Runner,"If there was a thing as -5 stars, I'll gladly rate. Very baseless and rug filled project. Used the community to their own gain.",LABEL_0,0.558334112,20-Jun-24
Bubble Rangers: Endless Runner,"Copied game fraud developers, didn't provide rewards of the game to the commmunity, they did a scam with the commmunity, dont download.",LABEL_0,0.912600458,1-Jul-24
Bubble Rangers: Endless Runner,"Great ????????????,but not been able to connect my wallet because it keeps saying that have been blocked and l was told to email you which I have done a lost of time but still no response",LABEL_0,0.915746093,14-Jun-24
Bubble Rangers: Endless Runner,Minus 10 Alert Alert Alert Worst game. Thease are scammers. This game is scam. Dont intall it. Dont make any in app purchase. Imagenaryones is Fraud.,LABEL_0,0.968515575,24-Jun-24
Bubble Rangers: Endless Runner,"Very bad game it's full lag glitch and many more just wasted my time ,ohh mann just disgusting,ewwww!!!!",LABEL_0,0.979694784,20-Jun-24
Bubble Rangers: Endless Runner,"Useless app, worst experience, think twice before deciding to download this trash.",LABEL_0,0.983638883,2-Jul-24
Bubble Rangers: Endless Runner,Very good game i enjoy playing bubble ranger i played like 12hour or 15 hours a day i like all the skin i got 51 million points in imaginary ones,LABEL_2,0.98673892,7-Jun-24
Bubble Rangers: Endless Runner,Unnecessarily complicated terrible gameplay just a cheap complicated knock off of subway surfers,LABEL_0,0.880635023,20-Jun-24
Bubble Rangers: Endless Runner,The game was fun but they scammed everyone with their $BUBBLE airdrop. We farmed for months and got peanuts. Socialfi in general is all a scam. Delist it from every exchange.,LABEL_0,0.881500006,20-Jun-24
Bubble Rangers: Endless Runner,You guys disregarded everyone's efforts. We spent resources on this game and on the website and you guys decided to do us dirty huh. If only there was zero star... God knows I'm never doing any social farming airdrop again.,LABEL_0,0.940556824,20-Jun-24
Bubble Rangers: Endless Runner,Worst game I have ever played ... They tried so hard to make this game as subway surfers but they failed lol ... ??,LABEL_0,0.950283527,27-Jun-24
Bubble Rangers: Endless Runner,"Don't install, its money grabber game. Cheap copy of subway surfers",LABEL_0,0.833047867,20-Jun-24
Bubble Rangers: Endless Runner,Very bad game and project for they game testing they scamed lot of people's time and activities and not even responding to there tickets and reply with bots,LABEL_0,0.959178388,20-Jun-24
Bubble Rangers: Endless Runner,"Worst Game to play, bad graphics, selects phone, subway surf wannabe",LABEL_0,0.967176259,22-Jun-24
Bubble Rangers: Endless Runner,The marketing campaign behind this game was deceiving and this team has lied to the public and pumped their numbers artificially. Send it ot 0,LABEL_0,0.949365437,20-Jun-24
